time,crime
7/27/2019,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC
7/27/2019,LARCENY-MTR VEH PARTS UNDER $500
7/27/2019,LARCENY-ALL OTH/FRM PRSN/UNDER $500
7/27/2019,FRAUD-CREDIT DEVICE/OVER $150
7/27/2019,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
7/27/2019,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE
7/27/2019,AUTO THEFT-PERM RETNT/JOY RIDE
7/27/2019,DRUGS-POSSESSION/OTHR UNSPEC DRUG
7/27/2019,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
7/27/2019,LEAVING SCENE OF ACCIDENT
7/27/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/27/2019,LARCENY-ALL OTHER UNDER $500
7/27/2019,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT
7/27/2019,LARCENY-SHOPLIFT UNDER $500
7/27/2019,LOITERING-BEGGING
7/27/2019,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC
7/27/2019,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION
7/27/2019,LEAVING SCENE OF ACCIDENT
7/27/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/27/2019,LARCENY-BICYCLES UNDER $500
7/27/2019,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC"
7/27/2019,LARCENY-ALL OTHER UNDER $500
7/27/2019,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED
7/27/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/27/2019,PUBLIC ORDER-TRESPASSING
7/27/2019,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
7/27/2019,FRAUD-STEALING BY DECEIT/OVER $150
7/27/2019,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED
7/27/2019,LARCENY-FROM MTR VEH UNDER $500
7/27/2019,AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE
7/27/2019,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE
7/27/2019,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
7/27/2019,LARCENY-FROM MTR VEH UNDER $500
7/27/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/27/2019,SEX OFFNS-SX MISCONDUCT/SECOND
7/27/2019,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE
7/27/2019,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED
7/27/2019,"LARCENY-ALL OTHER $500 - $24,999"
7/27/2019,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY
7/27/2019,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT
7/27/2019,"LARCENY-ALL OTHER $500 - $24,999"
7/27/2019,ASSLT-AGGRAV-FIREARM-1ST-CHILD-DOMESTIC
7/27/2019,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC
7/27/2019,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC
7/27/2019,LEAVING SCENE OF ACCIDENT
7/27/2019,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE
7/27/2019,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE
7/27/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/27/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/27/2019,"LARCENY-MTR VEH PARTS $500 - $24,999"
7/27/2019,LARCENY-SHOPLIFT UNDER $500
7/27/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/27/2019,LARCENY-ALL OTHER UNDER $500
7/27/2019,LEAVING SCENE OF ACCIDENT
7/27/2019,LARCENY-FROM MTR VEH UNDER $500
7/27/2019,LARCENY-MTR VEH PARTS UNDER $500
7/27/2019,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR
7/27/2019,LARCENY-FROM MTR VEH UNDER $500
7/27/2019,LARCENY-FROM MTR VEH UNDER $500
7/27/2019,LARCENY-ALL OTHER UNDER $500
7/27/2019,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED
7/27/2019,LARCENY-SHOPLIFT UNDER $500
7/27/2019,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR
7/27/2019,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR
7/27/2019,LARCENY-MTR VEH PARTS UNDER $500
7/27/2019,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE
7/27/2019,LEAVING SCENE OF ACCIDENT
7/27/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/27/2019,PUBLIC ORDER-ANIMAL VIOLATION
7/27/2019,LEAVING SCENE OF ACCIDENT
7/27/2019,LARCENY-FROM MTR VEH UNDER $500
7/27/2019,LARCENY-MTR VEH PARTS UNDER $500
7/27/2019,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED
7/27/2019,BURGLARY-RESDNCE/UNK TIM/UNLW EN/OCCUPIED
7/27/2019,LARCENY-ALL OTHER UNDER $500
7/27/2019,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION
7/27/2019,"LARCENY-FROM BUILDING $500 - $24,999"
7/27/2019,LARCENY-BICYCLES UNDER $500
7/27/2019,LARCENY-SHOPLIFT UNDER $500
7/27/2019,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET"
7/27/2019,AUTO THEFT-PERM RETNT/JOY RIDE
7/27/2019,SEX OFFNS-EXPOSURE/EXPOSING PERSON
7/27/2019,LEAVING SCENE OF ACCIDENT
7/27/2019,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE
7/27/2019,LEAVING SCENE OF ACCIDENT
7/27/2019,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED
7/27/2019,RAPE -- FORCIBLE
7/27/2019,LOITERING-BEGGING
7/27/2019,ROBBERY CARJACKING /STRNGARM/NO INJ/SUCCESSFUL
7/27/2019,WEAPONS-CITY VIOL/DISCHRGING IN CITY
7/27/2019,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED
7/27/2019,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE
7/27/2019,LARCENY-ALL OTHER UNDER $500
7/27/2019,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR
7/27/2019,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC"
7/27/2019,LEAVING SCENE OF ACCIDENT
7/27/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/27/2019,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC
7/27/2019,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED
7/27/2019,LEAVING SCENE OF ACCIDENT
7/27/2019,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE
7/27/2019,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
7/27/2019,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE"
7/27/2019,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE"
7/27/2019,ARSON-1ST DEGREE/SUCCESS
7/27/2019,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS
7/27/2019,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
7/27/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/28/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/28/2019,LARCENY-MTR VEH PARTS UNDER $500
7/28/2019,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED
7/28/2019,DUI-DRVING WHILE INTOXICATED
7/28/2019,AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE
7/28/2019,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL
7/28/2019,LOITERING-BEGGING
7/28/2019,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC
7/28/2019,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE
7/28/2019,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE
7/28/2019,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
7/28/2019,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT
7/28/2019,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT
7/28/2019,AUTO THEFT-PERM RETNT/JOY RIDE
7/28/2019,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC
7/28/2019,PUBLIC ORDER-TRESPASSING
7/28/2019,"LARCENY-FROM BUILDING $500 - $24,999"
7/28/2019,ARSON-KNOWINGLY BURNING/SUCCESS
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE
7/28/2019,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE
7/28/2019,WEAPONS-CITY VIOL/DISCHRGING IN CITY
7/28/2019,WEAPONS-CITY VIOL/DISCHRGING IN CITY
7/28/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/28/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/28/2019,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT
7/28/2019,LARCENY-FROM MTR VEH UNDER $500
7/28/2019,LARCENY-SHOPLIFT UNDER $500
7/28/2019,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL
7/28/2019,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC"
7/28/2019,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST
7/28/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/28/2019,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED
7/28/2019,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL
7/28/2019,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL
7/28/2019,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED
7/28/2019,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE
7/28/2019,LARCENY-SHOPLIFT UNDER $500
7/28/2019,LARCENY-SHOPLIFT UNDER $500
7/28/2019,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED
7/28/2019,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
7/28/2019,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY
7/28/2019,BURGLARY-RESDNCE/UNK TIM/FORC ENT/OCCUPIED
7/28/2019,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED
7/28/2019,LARCENY-ALL OTHER UNDER $500
7/28/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/28/2019,PUBLIC ORDER-TRESPASSING
7/28/2019,SIMPLE ASSAULT-ADULT/NO INJURY
7/28/2019,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED
7/28/2019,"LARCENY-ALL OTHER $500 - $24,999"
7/28/2019,SIMPLE ASSAULT-CHILD/NO INJURY
7/28/2019,SIMPLE ASSAULT-ADULT/NO INJURY
7/28/2019,SIMPLE ASSAULT-CHILD/NO INJURY
7/28/2019,LARCENY-FROM MTR VEH UNDER $500
7/28/2019,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
7/28/2019,LARCENY-ALL OTHER UNDER $500
7/28/2019,LARCENY-SHOPLIFT UNDER $500  /ATTEMPT
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,LARCENY-SHOPLIFT UNDER $500
7/28/2019,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL
7/28/2019,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL
7/28/2019,LARCENY-ALL OTHER UNDER $500
7/28/2019,SIMPLE ASSAULT-ADULT/NO INJURY
7/28/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL
7/28/2019,LARCENY-MTR VEH PARTS UNDER $500
7/28/2019,PUBLIC ORDER-TRESPASSING
7/28/2019,LARCENY-FROM MTR VEH UNDER $500
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,LARCENY-SHOPLIFT UNDER $500
7/28/2019,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC
7/28/2019,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED
7/28/2019,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,AUTO THEFT-PERM RETNT/JOY RIDE
7/28/2019,SIMPLE ASSAULT-ADULT/NO INJURY
7/28/2019,LARCENY-MTR VEH PARTS UNDER $500
7/28/2019,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED
7/28/2019,"LARCENY-MTR VEH PARTS $500 - $24,999"
7/28/2019,SIMPLE ASSAULT-ADULT/NO INJURY
7/28/2019,LARCENY-FROM MTR VEH UNDER $500
7/28/2019,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT
7/28/2019,FRAUD-CREDIT DEVICE/UNDER $150
7/28/2019,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR
7/28/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/28/2019,LARCENY-FROM MTR VEH UNDER $500
7/28/2019,LARCENY-FROM MTR VEH UNDER $500
7/28/2019,DESTRUC PROPERTY-TMPRNG/WITH AUTO
7/28/2019,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC"
7/28/2019,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
7/28/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/28/2019,SIMPLE ASSAULT-ADULT/NO INJURY
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR
7/28/2019,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET"
7/28/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/28/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/28/2019,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE
7/28/2019,HEALTH-SANITATION VIOL
7/28/2019,LARCENY-FROM MTR VEH UNDER $500
7/28/2019,LARCENY-FROM MTR VEH UNDER $500
7/28/2019,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
7/28/2019,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR
7/28/2019,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT
7/28/2019,LARCENY-FROM MTR VEH UNDER $500
7/28/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/28/2019,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
7/28/2019,LARCENY-FROM MTR VEH UNDER $500
7/28/2019,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED
7/28/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,LEAVING SCENE OF ACCIDENT
7/28/2019,ROBBERY CARJACKING /FIREARM USED/ATTEMPT
7/28/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/28/2019,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE
7/28/2019,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL
7/29/2019,LARCENY-FROM MTR VEH UNDER $500
7/29/2019,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE
7/29/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/29/2019,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
7/29/2019,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT
7/29/2019,PUBLIC ORDER-TRESPASSING
7/29/2019,WEAPONS-CITY VIOL/DISCHRGING IN CITY
7/29/2019,PUBLIC ORDER-TRESPASSING
7/29/2019,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE
7/29/2019,LARCENY-FROM MTR VEH UNDER $500
7/29/2019,ASSLT-AGGRV-KNIFE/CUT-2ND-ADULT-DOMESTIC
7/29/2019,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
7/29/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/29/2019,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
7/29/2019,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION
7/29/2019,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED
7/29/2019,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR
7/29/2019,LARCENY-FROM MTR VEH UNDER $500
7/29/2019,LARCENY-ALL OTH/FRM PRSN/UNDER $500
7/29/2019,BURGLARY-BUSINESS/NIT/ATT FORCIBLE ENTRY
7/29/2019,LARCENY-FROM MTR VEH UNDER $500
7/29/2019,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL
7/29/2019,DRUGS-POSSESSION/HEROIN
7/29/2019,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR
7/29/2019,LARCENY-ALL OTHER UNDER $500  /ATTEMPT
7/29/2019,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED
7/29/2019,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS
7/29/2019,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED
7/29/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/29/2019,LARCENY-SHOPLIFT UNDER $500
7/29/2019,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED
7/29/2019,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED
7/29/2019,LARCENY-ALL OTHER UNDER $500
7/29/2019,LARCENY-ALL OTHER UNDER $500
7/29/2019,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC"
7/29/2019,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,SIMPLE ASSAULT-ADULT/NO INJURY
7/29/2019,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED
7/29/2019,BURGLARY-BUSINESS/DAY/UNLAW ENT/UNOCCUPIED
7/29/2019,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE
7/29/2019,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL
7/29/2019,AUTO THEFT-PERM RETNT/JOY RIDE
7/29/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/29/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/29/2019,"LARC-ALL OTH/FRM PRSN/$500 - $24,999"
7/29/2019,LARCENY-SHOPLIFT UNDER $500
7/29/2019,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
7/29/2019,FRAUD-CREDIT DEVICE/OVER $150
7/29/2019,FRAUD-CREDIT DEVICE/OVER $150
7/29/2019,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC"
7/29/2019,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED
7/29/2019,"LARCENY-SHOPLIFT $500 - $24,999"
7/29/2019,LARCENY-SHOPLIFT UNDER $500
7/29/2019,LOITERING-BEGGING
7/29/2019,LARCENY-FROM MTR VEH UNDER $500
7/29/2019,DRUGS-POSSESSION/COCAINE
7/29/2019,LARCENY-ALL OTHER UNDER $500
7/29/2019,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
7/29/2019,"LARCENY-ALL OTHER $500 - $24,999"
7/29/2019,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE
7/29/2019,AUTO THEFT-PERM RETNT/JOY RIDE
7/29/2019,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET"
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,SIMPLE ASSAULT-ADULT/NO INJURY
7/29/2019,DRUGS-POSSESSION/OTHR UNSPEC DRUG
7/29/2019,LARCENY-MTR VEH PARTS UNDER $500
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,"LARCENY-SHOPLIFT $500 - $24,999"
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
7/29/2019,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC"
7/29/2019,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY
7/29/2019,LARCENY-SHOPLIFT UNDER $500
7/29/2019,SIMPLE ASSAULT-ADULT/NO INJURY
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING
7/29/2019,LARCENY-MTR VEH PARTS UNDER $500
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,LARCENY-FROM MTR VEH UNDER $500
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/29/2019,ROBBERY-MISC/FIREARM USED/SUCCESSFUL
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,LARCENY-FROM BUILDING UNDER $500
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,LARCENY-MTR VEH PARTS UNDER $500
7/29/2019,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED
7/29/2019,LARCENY-FROM MTR VEH UNDER $500
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
7/29/2019,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC
7/29/2019,"LARCENY-ALL OTHER $500 - $24,999"
7/29/2019,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED
7/29/2019,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC
7/29/2019,LARCENY-FROM MTR VEH UNDER $500
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED
7/29/2019,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR
7/29/2019,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE
7/29/2019,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC"
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,AUTO THEFT-PERM RETNT/JOY RIDE
7/29/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/29/2019,LARCENY-FROM MTR VEH UNDER $500
7/29/2019,LARCENY-FROM BUILDING UNDER $500
7/29/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/29/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/29/2019,LARCENY-ALL OTHER UNDER $500
7/29/2019,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL
7/29/2019,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR
7/29/2019,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT
7/29/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/29/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,LOITERING-BEGGING
7/29/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/29/2019,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR
7/29/2019,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48
7/29/2019,PUBLIC ORDER-TRESPASSING
7/29/2019,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP
7/29/2019,LEAVING SCENE OF ACCIDENT
7/29/2019,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE
7/29/2019,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE
7/29/2019,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 1ST DEGREE
7/29/2019,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 1ST DEGREE
7/29/2019,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE
7/29/2019,DRUGS-POSSESSION/COCAINE
7/29/2019,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
7/30/2019,HOMICIDE
7/30/2019,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC
7/30/2019,LEAVING SCENE OF ACCIDENT
7/30/2019,PUBLIC ORDER-TRESPASSING
7/30/2019,LEAVING SCENE OF ACCIDENT
7/30/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/30/2019,SEX OFFNS-SX MISCONDUCT/FIRST
7/30/2019,LARCENY-MTR VEH PARTS UNDER $500
7/30/2019,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET"
7/30/2019,DRUGS-POSSESSION/HEROIN
7/30/2019,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC"
7/30/2019,"LARCENY-FROM MTR VEH $500 - $24,999"
7/30/2019,LARCENY-FROM MTR VEH UNDER $500
7/30/2019,WEAPONS-CITY VIOL/DISCHRGING IN CITY
7/30/2019,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL
7/30/2019,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC
7/30/2019,LARCENY-FROM MTR VEH UNDER $500
7/30/2019,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT
7/30/2019,LEAVING SCENE OF ACCIDENT
7/30/2019,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT
7/30/2019,LARCENY-FROM MTR VEH UNDER $500
7/30/2019,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT
7/30/2019,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL
7/30/2019,PUBLIC ORDER-TRESPASSING
7/30/2019,LOITERING-BEGGING
7/30/2019,LARCENY-MTR VEH PARTS UNDER $500
7/30/2019,LARCENY-MTR VEH PARTS UNDER $500
7/30/2019,LEAVING SCENE OF ACCIDENT
7/30/2019,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED
